Title,Year,DOI
SOFTWARE DESIGN OF SENSOR-BASED ROBOT SKILLS,1994,10.1109/IMTC.1994.352097
A Dynamic Movement Primitives-Based Tool Use Skill Learning and Transfer Framework for Robot Manipulation,2025,10.1109/TASE.2024.3370139
Learning Robotic Insertion Tasks From Human Demonstration,2023,10.1109/LRA.2023.3300238
ViolinBot: A Framework for Imitation Learning of Violin Bowing Using Fuzzy Logic and PCA,2024,10.1109/TFUZZ.2024.3409146
Iterative Learning Scheme for a Redundant Manipulator: Skilled Hand Writing Motion on an Arbitrary Smooth Surface,2011,
Reproducible Pruning System on Dynamic Natural Plants for Field Agricultural Robots,2021,10.1007/978-3-030-71356-0_1
A hybrid skill parameterisation model combining symbolic and subsymbolic elements for introspective robots,2023,10.1016/j.robot.2022.104350
Robot Skill Generalization: Feature-Selected Adaptation Transfer for Peg-in-Hole Assembly,2024,10.1109/TIE.2023.3269464
A ROBOT SYSTEM FOR UNSTRUCTURED ENVIRONMENTS BASED ON AN ENVIRONMENT MODEL AND MANIPULATION SKILLS,1991,10.1109/ROBOT.1991.131705
Fast-Moving and Highly Adaptable Hollow Piezoelectric Miniature Robot,2024,10.1002/aisy.202300612
Clinical Screening Interview Using a Social Robot for Geriatric Care,2021,10.1109/TASE.2020.2999203
One-Shot Learning of Manipulation Skills with Online Dynamics Adaptation and Neural Network Priors,2016,
Adaptive Multi-Task Human-Robot Interaction Based on Human Behavioral Intention,2021,10.1109/ACCESS.2021.3115756
Trajectory Learning from Demonstration with Canal Surfaces: A Parameter-free Approach,2016,
Learning manipulative skills using an ANN approach based on sensorial and descriptive information sources,2001,
"Contrast, Imitate, Adapt: Learning Robotic Skills From Raw Human Videos",2024,10.1109/TASE.2024.3406610
Using a LLM-Based Conversational Agent in the Social Robot Mini,2024,10.1007/978-3-031-60615-1_2
Robot skill learning in latent space of a deep autoencoder neural network,2021,10.1016/j.robot.2020.103690
Continuing Medical Education (CME) and Lifelong Learning (LLL): a Semantic Ontology for Two Learning Modalities,2016,
The Stereo Vision System for an Underwater Vehicle,2009,
Fuzzy dynamical system for robot learning motion skills from human demonstration,2023,10.1016/j.robot.2023.104406
"Staged Development of Robot Skills: Behavior Formation, Affordance Learning and Imitation with Motionese",2015,10.1109/TAMD.2015.2426192
Can we reach human expert programming performance? A tactile manipulation case study in learning time and task performance,2022,10.1109/IROS47612.2022.9982025
Gesture Based Symbiotic Robot Programming for Agile Production,2022,10.1109/CIVEMSA53371.2022.9853686
Skill-based Programming Framework for Composable Reactive Robot Behaviors,2020,10.1109/IROS45743.2020.9340985
Bootstrapping Humanoid Robot Skills by Extracting Semantic Representations of Human-like Activities from Virtual Reality,2014,
ACQUIRING ROBOT SKILLS VIA REINFORCEMENT LEARNING,1994,10.1109/37.257890
Towards Plug'n Play Task-Level Autonomy for Robotics Using POMDPs and Generative Models,2022,10.4204/EPTCS.362.10
Robotic assistance affects manipulation skills in bimanual retinal surgery simulation: a tool-to-sclera force study,2019,
Skill acquisition in transfer of manipulation skills from human to machine through a haptic virtual environment,2002,
UNIFIED APPROACH FOR TELEOPERATION OF VIRTUAL AND REAL ENVIRONMENT FOR SKILL BASED TELEOPERATION,1994,
Incremental Robot Skill Learning by Human Motion Retargetting and Physical Human Guidance,2015,
Robot skill acquisition in assembly process using deep reinforcement learning,2019,10.1016/j.neucom.2019.01.087
Reliability of the Revised Motor Learning Strategies Rating Instrument and Its Role in Describing the Motor Learning Strategy Content of Physiotherapy Sessions in Paediatric Acquired Brain Injury,2021,10.3138/ptc-2020-0014
Developing Robot Reaching Skill via Look-ahead Planning,2019,
ROBOT SKILLS DEVELOPMENT USING A LASER RANGE FINDER,1993,
Adversarial Skill Networks: Unsupervised Robot Skill Learning from Video,2020,10.1109/icra40945.2020.9196582
A comparison of learning-by-demonstration methods for force-based robot skills,2014,
Fourier movement primitives: an approach for learning rhythmic robot skills from demonstrations,2020,
WAGNN: A Weighted Aggregation Graph Neural Network for robot skill learning,2020,10.1016/j.robot.2020.103555
Comparison Analysis of Robot-Assisted Computed Tomography Navigation System and Manual Freehand Technique in Orthopedic Surgery,2019,10.1166/jmihi.2019.2640
Recovery Technique from Classified Errors in Adjustment Tasks of Domestic Appliances,2011,
A multi-institutional study using artificial intelligence to provide reliable and fair feedback to surgeons,2023,10.1038/s43856-023-00263-3
Preface - Advances in robot skill learning,2002,10.1016/S0921-8890(02)00162-8
"'Job-ready' project managers: Are Australian Universities preparing managers for the impact of AI, ML and Bots?",2020,10.37938/pmrp.vol6.0014
OBJECTIVE ASSESSMENT OF MINIMALLY INVASIVE SURGICAL SKILLS,2014,
HIGH DIMENSION ACTION SPACES IN ROBOT SKILL LEARNING,1994,
Surgeons' Operation Skill-Based Control Strategy and Preliminary Evaluation for a Vascular Interventional Surgical Robot,2019,10.1007/s40846-018-0453-3
Learning Underwater Intervention Skills Based on Dynamic Movement Primitives,2024,10.3390/electronics13193860
Building a Library of Tactile Skills Based on FingerVision,2019,10.1109/humanoids43949.2019.9035000
Large language models for chemistry robotics,2023,10.1007/s10514-023-10136-2
Robot skill discovery based on observed data,1996,
Usefulness of an optical tracking system in laparoscopic surgery for motor skills assessment,2014,10.1016/j.ciresp.2013.01.006
Model-based contextual policy search for data-efficient generalization of robot skills,2017,10.1016/j.artint.2014.11.005
EFFICIENT SEARCH FOR ROBOT SKILL LEARNING - SIMULATION AND REALITY,1994,
Towards Robot Skill Learning,2020,
Conditionally Combining Robot Skills using Large Language Models,2024,10.1109/ICRA57147.2024.10611275
A New Skill Based Robot Programming Language Using UML/P Statecharts,2013,
A skill-based approach towards hybrid assembly,2010,10.1016/j.aei.2010.05.013
Microsurgical Skill Assessment: Toward Skill-Based Surgical Robotic Control,2011,
Adaptive Social Planner to Accompany People in Real-Life Dynamic Environments,2024,10.1007/s12369-022-00937-3
Implementation of the human skill based on hybrid architecture,1998,
Learning Generalizable Robot Skills from Demonstrations in Cluttered Environments,2018,
Manipulation task primitives for composing robot skills,1997,
Understanding of Positioning Skill based on Feedforward/Feedback Switched Dynamical Model,2009,10.1109/IROS.2009.5353903
Multi-agent based implementation of robot skills,1996,
Navigation skills based profiling for collaborative wheelchair control,2011,
Robot skill transfer based on B-spline fuzzy controllers for force-control tasks,1999,
Skill-based Anytime Agent Architecture for Logistics and Manipulation Tasks,2017,
HIERARCHICAL LEARNING OF ROBOT SKILLS BY REINFORCEMENT,1993,
Error Recovery of Pick-and-Place Tasks in Consideration of Reusability of Planning,2015,
Human-to-robot skill transfer via teleoperation,1995,
Automated Robot Skill Learning from Demonstration for Various Robot Systems,2019,10.1007/978-3-030-30179-8_14
Hanging up the surgical cap: Assessing the competence of aging surgeons,2021,10.5312/wjo.v12.i4.234
A Skill-Based Programming System for Robotic Furniture Assembly,2018,
Skill-based Job Rotation Scheduling for Occupational Noise Exposure Control,2018,
Skill-based Engineering and Control on Field-Device-Level with OPC UA,2019,10.1109/etfa.2019.8869473
Evaluation of a Skill-based Control Architecture for a Visual Inspection-oriented Aerial Platform,2020,
Effectiveness and application of simplified geometric models in skill-based manipulation,2003,
Teaching robot companions: the role of scaffolding and event structuring,2008,10.1080/09540090802091925
Inverse KKT: Learning cost functions of manipulation tasks from demonstrations,2017,10.1177/0278364917745980
Skill based motion planning of a redundant manipulator by genetic algorithm,1995,
Robot Skill Generalization via Keypoint Integrated Soft Actor-Critic Gaussian Mixture Models,2024,10.1007/978-3-031-63596-0_15
Adaptive control for human-robot skilltransfer: Trajectory planning based on fluid dynamics,2007,10.1109/ROBOT.2007.363583
Demonstration Learning and Generalization of Robotic Motor Skills Based on Wearable Motion Tracking Sensors,2023,10.1109/TIM.2023.3288240
SKILLS-BASED LAPAROSCOPIC COURSE PARTICIPATION LEADS TO PRACTICE EXPANSION AS WELL AS A BRIDGE TO ROBOTIC SURGERY,2011,10.1016/j.juro.2011.02.1441
Skill-Based Simulation Model for Optimizing Strategy in Golf,2013,
Should I Help?: A Skill-Based Framework for Deciding Socially Appropriate Assistance in Human-Robot Interactions,2024,10.1109/RO-MAN60168.2024.10731350
A Modular Multimodal Architecture for Gaze Target Prediction: Application to Privacy-Sensitive Settings,2022,10.1109/CVPRW56347.2022.00552
"Generalized Cylinders for Learning, Reproduction, Generalization, and Refinement of Robot Skills",2017,
ARC-LfD: Using Augmented Reality for Interactive Long-Term Robot Skill Maintenance via Constrained Learning from Demonstration,2021,10.1109/ICRA48506.2021.9561844
The value of a 1-day multidisciplinary robot surgery training for novice robot surgeons,2019,10.1007/s11701-018-0894-2
MANIPULATOR BASED ON IMPROVED PHOTOMETRIC STEREO RECONSTRUCTION METHOD,2024,10.2316/J.2024.201-0426
MULTIFORM ADAPTIVE ROBOT SKILL LEARNING FROM HUMANS,2017,
Human-robot skills transfer interfaces for a flexible surgical robot,2014,10.1016/j.cmpb.2013.12.015
Learning robot behaviour and skills based on human demonstration and advice:: The machine learning paradigm,2000,
Autonomous Planning for Mobile Manipulation Services Based on Multi-Level Robot Skills,2009,10.1109/IROS.2009.5353901
Simulator for the Formation Programming Skills Based on Solving Problems of Controlling a Virtual Robot,2022,10.1007/978-3-030-93907-6_64
Accelerating Laboratory Automation Through Robot Skill Learning For Sample Scraping,2024,10.1109/CASE59546.2024.10711291
Modeling development process of skill-based system for human-like manipulation robot,2016,10.1080/01691864.2016.1156575
The Use of Importance Ranks to Derive Suitable Timing of Visual Sensing in Manipulation Task Containing Error Recovery,2019,
Agent- and Skill-Based Process Interoperability for Socio-Technical Production Systems-of-Systems,2020,10.1007/978-3-030-57997-5_6
Safe Learning by Constraint-Aware Policy Optimization for Robotic Ultrasound Imaging,2025,10.1109/TASE.2024.3378915
A MIXED REALITY BASED HYBRID SWARM CONTROL ARCHITECTURE FOR MANNED-UNMANNED TEAMING (MUM-T),2018,
Effective Robot Skill Synthesis via Divided Control,2018,
Building elementary robot skills from human demonstration,1996,
Efficient Robot Skill Learning: Grounded Simulation Learning and Imitation Learning from Observation,2021,10.1109/ICARSC52212.2021.9429812
