Title,Year,DOI
Comparing quality profiles in human-robot collaboration: Empirical evidence in the automotive sector,2020,
Semantic knowledge based reasoning framework for human robot collaboration,2020,10.1016/j.procir.2020.05.253
Programming by interactive demonstration for a human robot collaborative assembly,2020,10.1016/j.promfg.2020.10.022
Deep imitation learning for bimanual robotic manipulation,2020,
Online human in-hand manipulation skill recognition and learning,2019,10.1007/978-3-030-25332-5_10
"21st RoboCup International Symposium, 2017",2018,
A comparison of distance measures for learning nonparametric motor skill libraries,2017,10.1109/HUMANOIDS.2017.8246937
Towards skills-based easy programming of dual-arm robot applications,2019,10.5220/0007920203630370
A user study on robot skill learning without a cost function: Optimization of dynamic movement primitives via naive user feedback,2018,10.3389/frobt.2018.00077
On Policy Learning Robust to Irreversible Events: An Application to Robotic In-Hand Manipulation,2018,10.1109/LRA.2018.2800110
Skill-based human–robot cooperation in tele-operated path tracking,2018,10.1007/s10514-017-9675-4
Smiles of children with ASD may facilitate helping behaviors to the robot,2018,10.1007/978-3-030-05204-1_6
Towards a common manufacturing service bus to enable flexible plug-and-produce automation,2018,
Hierarchical task-parameterized learning from demonstration for collaborative object movement,2019,10.1155/2019/9765383
Robot skills - Modeling and control aspects,2018,10.1109/MESA.2018.8449184
Data mining the smartphone manipulation skills in a coffee farming community: A step for risk analysis,2019,10.1145/3316615.3316693
A learning framework of adaptive manipulative skills from human to robot,2019,10.1109/TII.2018.2826064
Imitation learning from visual data with multiple intentions,2018,
"International Conference on Technology and Vocational Teachers, ICTVT 2018",2019,
Training robot manipulation skills through practice with digital twin of Baxter,2019,10.3991/ijoe.v15i09.10493
Combining Model-Based Q-Learning with Structural Knowledge Transfer for Robot Skill Learning,2019,10.1109/TCDS.2017.2718938
Learning to shape virtual patient locomotor patterns: Internal representations adapt to exploit interactive dynamics,2019,10.1152/JN.00408.2018
Deep object-centric representations for generalizable robot learning,2018,10.1109/ICRA.2018.8461196
Know Rob 2.0 - A 2nd Generation Knowledge Processing Framework for Cognition-Enabled Robotic Agents,2018,10.1109/ICRA.2018.8460964
Hybr-iT Project: Initial Steps Towards Contextual Robotic Manipulation for Human-Robot Teams in Industrial Environments,2018,10.3233/978-1-61499-918-8-345
Visual search and recognition for robot task execution and monitoring,2018,10.3233/978-1-61499-929-4-94
Sealing process on a large floor grid crossbeam assembly through human-robot cooperation,2018,
A Prototype-Based Skill Model for Specifying Robotic Assembly Tasks,2018,10.1109/ICRA.2018.8462885
Learning an embedding space for transferable robot skills,2018,
"42nd German Conference on Artificial Intelligence, KI 2019",2019,
Human-in-The-loop control and task learning for pneumatically actuated muscle based robots,2018,10.3389/fnbot.2018.00071
The BesMan learning platform for automated robot skill learning,2018,10.3389/frobt.2018.00043
Overlapping layered learning,2018,10.1016/j.artint.2017.09.001
Automated Scanning Techniques Using UR5,2019,10.1155/2019/5304267
On-line programming of robot skills,2019,10.1115/DETC2019-97958
Learning Under-Specified Object Manipulations from Human Demonstrations,2018,10.1109/ICARCV.2018.8581080
Skill robot library: Intelligent path planning framework for object manipulation,2017,10.23919/EUSIPCO.2017.8081640
Labview based brick laying robot,2019,
Learning to dress: Synthesizing human dressing motion via deep reinforcement learning,2018,10.1145/3272127.3275048
On the implementation of transferable assembly applications for industrial robots,2018,
An Object Manipulation System Architecture for Humanoid Robots Based on Primate Cognition,2018,10.1109/IWOBI.2018.8464221
B-Human 2017 – Team tactics and robot skills in the standard platform league,2018,10.1007/978-3-030-00308-1_38
Learning inverse dynamics models in O(n) time with LSTM networks,2017,10.1109/HUMANOIDS.2017.8246965
"Parallel, remotely-controlled robotic manipulation",2018,
Advanced tele-operated robot interface for teaching by demonstration,2017,10.1109/ICMLC.2017.8107779
Scalable Deep Reinforcement Learning for Vision-Based Robotic Manipulation,2018,
Digital twin driven human–robot collaborative assembly,2019,10.1016/j.cirp.2019.04.011
User interfaces for learning redundancy resolution in human robot interaction,2018,
Semantic RGB-D Perception for Cognitive Service Robots,2019,10.1007/978-3-030-28603-3_13
Assisting movement training and execution with visual and haptic feedback,2018,10.3389/fnbot.2018.00024
A marker-based contactless catheter-sensing method to detect surgeons’ operations for catheterization training systems,2018,10.1007/s10544-018-0321-5
Considering the Anchoring Problem in Robotic Intelligent Bin Picking,2018,10.3233/978-1-61499-918-8-350
Autonomous inspection systems in the digital factory - Skill-based modelling within the geometric quality assurance for robot-based inspection systems; [Autonome Prüfsysteme in der digitalen Fabrik - Skill-basierte Modellierung in der geometrischen Qualitätsprüfung für roboterbasierte Messsysteme],2019,
A hierarchical inverse model based on proprioception and DNN for robot reaching,2017,10.1109/IECON.2017.8217170
Empowering holistic learning experience through project outcome-based learning (Po-Bl): Reflecting on a case study of Malaysian university undergraduate students,2019,
Force-Based Learning of Variable Impedance Skills for Robotic Manipulation,2018,10.1109/HUMANOIDS.2018.8624938
Domain randomization for transferring deep neural networks from simulation to the real world,2017,10.1109/IROS.2017.8202133
Fake empathy and human- robot interaction (HRI): A preliminary study,2018,10.4018/IJTHI.2018010103
A review of high-level robot functionality for elderly care,2018,10.23919/IConAC.2018.8749031
A safety monitoring model for a faulty mobile robot,2018,10.3390/robotics7030032
Online robot introspection via wrench-based action grammars,2017,10.1109/IROS.2017.8206438
Brain-computer interfaces for motor rehabilitation,2018,10.1007/978-3-319-14418-4_67
"Proceedings of the Conference on Robot Learning, CoRL 2019",2019,
Robot introspection with Bayesian nonparametric vector autoregressive hidden Markov models,2017,10.1109/HUMANOIDS.2017.8246976
Modular Robot Software Framework for the Intelligent and Flexible Composition of Its Skills,2019,10.1007/978-3-030-30000-5_32
ASPiC: An Acting System Based on Skill Petri Net Composition,2018,10.1109/IROS.2018.8594328
Efficient auction based coordination for distributed multi-agent planning in temporal domains using resource abstraction,2018,10.1007/978-3-030-00111-7_8
"Digital description of products, processes and resources for task-oriented programming of assembly systems",2017,10.1007/s10845-015-1063-3
Modeling motor-perceptual behaviors to enable intuitive paths in an aquatic robot,2016,10.23919/oceans.2015.7404424
A cyber-physical systems approach for controlling autonomous mobile manipulators,2016,10.1142/9789813149137_0022
Learning invariant feature spaces to transfer skills with reinforcement learning,2017,
Learning and grounding haptic affordances using demonstration and human-guided exploration,2016,10.1109/HRI.2016.7451878
Towards Intelligent Autonomous Sorting of Unclassified Nuclear Wastes,2017,10.1016/j.promfg.2017.07.122
Skill-based Dynamic Task Allocation in Human-Robot-Cooperation with the Example of Welding Application,2017,10.1016/j.promfg.2017.07.113
CEUR Workshop Proceedings,2017,
Multiform adaptive robot skill learning from humans,2017,10.1115/DSCC2017-5114
Learning composable models of parameterized skills,2017,10.1109/ICRA.2017.7989109
Task execution based-on human-robot dialogue and deictic gestures,2016,10.1109/ROBIO.2016.7866609
Analyzing the utility of a support pin in sequential robotic manipulation,2016,10.1109/ICRA.2016.7487764
Learning haptic affordances from demonstration and human-guided exploration,2016,10.1109/HAPTICS.2016.7463165
A vertical and cyber-physical integration of cognitive robots in manufacturing,2016,10.1109/JPROC.2016.2521731
Knowledge-enabled robotic agents for shelf replenishment in cluttered retail environments,2016,
Accurate and versatile automation of industrial kitting operations with SkiROS,2016,10.1007/978-3-319-40379-3_26
"Generalized cylinders for learning, reproduction, generalization, and refinement of robot skills",2017,
Integration of a Skill-based Collaborative Mobile Robot in a Smart Cyber-physical Environment,2017,10.1016/j.promfg.2017.07.209
Trajectory representation by nonlinear scaling of dynamic movement primitives,2016,10.1109/IROS.2016.7759695
A lightweight robotic arm with pneumatic muscles for robot learning,2016,10.1109/ICRA.2016.7487599
Acquiring human-robot interaction skills with transfer learning techniques,2017,10.1145/3029798.3034823
Context-driven movement primitive adaptation,2017,10.1109/ICRA.2017.7989396
Unsupervised perceptual rewards for imitation learning,2017,
Learning Experiences in Robotic-Assisted Laparoscopic Surgery,2016,10.1016/j.bpobgyn.2015.11.009
Mobile robot companion for walking training of stroke patients in clinical post-stroke rehabilitation,2017,10.1109/ICRA.2017.7989124
On the Problem of Moving Objects with Autonomous Robots: A Unifying High-Level Planning Approach,2016,10.1109/LRA.2016.2519149
"A complete automated chain for flexible assembly using recognition, planning and sensor-based execution",2016,
Learning basic unit movements for humanoid arm motion control,2016,10.1109/AMC.2016.7496371
"Assessing the manipulative potentials of monkeys, apes and humans from hand proportions: Implications for hand evolution",2016,10.1098/rspb.2016.1923
Deep reinforcement learning for robotic manipulation with asynchronous off-policy updates,2017,10.1109/ICRA.2017.7989385
Opponent-aware ball-manipulation skills for an autonomous soccer robot,2017,10.1007/978-3-319-68792-6_7
Achieving robustness by optimizing failure behavior,2017,10.1109/ICRA.2017.7989681
Robot assembly skills based on compliant motion,2016,
A new remotely operated sensor platform for interdisciplinary observations under sea ice,2017,10.3389/fmars.2017.00281
A control architecture for Hybrid underwater intervention systems,2017,10.1109/SMC.2016.7844396
Learning spatial preconditions of manipulation skills using random forests,2016,10.1109/HUMANOIDS.2016.7803347
Skill-based learning of an assembly process; [Skill-basiertes Lernen für Montageprozesse],2017,10.1007/s00502-017-0514-2
Process-oriented Task Assignment for Assembly Processes with Human-robot Interaction,2016,10.1016/j.procir.2016.02.080
"Integrating mission, logistics, and task planning for skills-based robot control in industrial kitting applications",2017,
Online body schema adaptation based on internal mental simulation and multisensory feedback,2016,10.3389/frobt.2016.00007
Learning to reach by building a representation of peri-personal space,2016,10.1109/HUMANOIDS.2016.7803414
Various Robot Motor Skills Learning with PI2-GMR,2017,10.1109/ICIICII.2016.0066
Combined optimization and reinforcement learning for manipulation skills,2016,10.15607/rss.2016.xii.033
Building successful long child-robot interactions in a learning context,2016,10.1109/HRI.2016.7451758
Trajectory learning from demonstration with canal surfaces: A parameter-free approach,2016,10.1109/HUMANOIDS.2016.7803328
Learning human compliant behavior from demonstration for force-based robot manipulation,2016,10.1109/ROBIO.2016.7866342
Sparse Eigenmotions derived from daily life kinematics implemented on a dextrous robotic hand,2016,10.1109/BIOROB.2016.7523821
Human skill capture: A Hidden Markov Model of force and torque data in peg-in-a-hole assembly process,2017,10.1109/SMC.2016.7844315
PCA-based muscle selection for interventional manipulation recognition,2016,10.1109/ROBIO.2016.7866442
Fault propagation and graph-based path generation for skill-based robot programming,2016,
A robust pushing skill for object delivery between obstacles,2016,10.1109/COASE.2016.7743539
Exploring tactile surface sensors as a gesture input device for intuitive robot programming,2016,10.1109/ETFA.2016.7733658
Assembly lines 12: MIT robots teach other robots,2017,
Planning of knotting based on manipulation skills with consideration of robot mechanism/motion and its realization by a robot hand system,2017,10.3390/sym9090194
The use of robotics in introductory programming for elementary students,2017,10.1007/978-3-319-55553-9_14
Optimal control with learned local models: Application to dexterous manipulation,2016,10.1109/ICRA.2016.7487156
"Skill-based anytime agent architecture for logistics and manipulation tasks: EuRoC Challenge 2, Stage II - Realistic Labs: Benchmarking",2017,10.1109/ICARSC.2017.7964075
Method of Usability for Mobile Robotics in a Manufacturing Environment,2017,10.1016/j.procir.2016.06.122
Feature selection for learning versatile manipulation skills based on observed and desired trajectories,2017,10.1109/ICRA.2017.7989546
A Mixed reality based hybrid swarm control architecture for manned-unmanned teaming (MUM-T),2017,10.1115/IMECE2017-72076
Benchmarking deep reinforcement learning for continuous control,2016,
SkiROS—A skill-based robot control platform on top of ROS,2017,10.1007/978-3-319-54927-9_4
Transfer learning of shared latent spaces between robots with similar kinematic structure,2017,10.1109/IJCNN.2017.7966379
Skill parametrization approaches and skill architecture for human-robot interaction,2016,10.1109/COASE.2016.7743419
On control interfaces for the robotic sixth finger,2016,10.1145/2875194.2875243
A skill-based framework for the generation and presentation of educational videogame content,2017,10.1609/aiide.v13i1.12917
Adaptive Non-Maximal Suppression filtering for online exploration learning with Cost-Regularized Kernel Regression,2017,10.1109/ICARSC.2017.7964087
Using a flexible skill-based approach to recognize objects in industrial scenarios,2016,
Empowering of Assembly Processes for Human-Robot-Cooperation in Terms of Task Assignment,2016,10.4271/2016-01-2093
Learning object affordances by leveraging the combination of human-guidance and self-exploration,2016,10.1109/HRI.2016.7451755
One-shot learning of manipulation skills with online dynamics adaptation and neural network priors,2016,10.1109/IROS.2016.7759592
Acquiring and Generalizing the Embodiment Mapping from Human Observations to Robot Skills,2016,10.1109/LRA.2016.2525038
Prediction of natural guidewire rotation using an sEMG-based NARX neural network,2017,10.1109/IJCNN.2017.7965884
Contextual Policy Search for Linear and Nonlinear Generalization of a Humanoid Walking Controller,2016,10.1007/s10846-016-0347-y
Fast setup and adaptation of industrial assembly tasks with force-based exception strategies,2017,10.1007/978-3-319-49058-8_46
Learning basic unit movements with gate-model auto-encoder for humanoid arm motion control,2017,10.1109/ICInfA.2016.7831830
Developing two-armed robot assistant: Intelligent tutoring skills based system,2016,10.17485/ijst/2016/v9i47/108700
Force-sensing actuator with a compliant flexure-type joint for a robotic manipulator,2015,10.3390/act4040281
Free-floating panel intervention by means of learning by demonstration,2015,10.1016/j.ifacol.2015.06.007
Vibration damping for manipulating deformable linear object robotic operation based on fuzzy control,2013,
Learning compact parameterized skills with a single regression,2015,10.1109/HUMANOIDS.2013.7030008
A skill-based architecture for pick and place manipulation tasks,2015,10.1007/978-3-319-23485-4_45
Novel training methods for robotic surgery,2014,10.4103/0970-1591.128506
Learning robot in-hand manipulation with tactile features,2015,10.1109/HUMANOIDS.2015.7363524
GRASPER: A multisensory based manipulation system for underwater operations,2013,10.1109/SMC.2013.689
A skill-based system for object perception and manipulation for automating kitting tasks,2015,10.1109/ETFA.2015.7301453
Generalizing pouring actions between objects using warped parameters,2015,10.1109/HUMANOIDS.2014.7041426
Learning of motor skills based on grossness and fineness of movements in daily-life tasks,2014,10.1109/ICRA.2014.6907632
Increasing flexibility of mobile manipulation and intuitive human-robot interaction in RoboCup@Home,2014,10.1007/978-3-662-44468-9_13
Data-efficient generalization of robot skills with contextual policy search,2013,
Learning motion and impedance behaviors from human demonstrations,2014,10.1109/URAI.2014.7057371
Learning force-based manipulation of deformable objects from multiple demonstrations,2015,10.1109/ICRA.2015.7138997
Assistive technology assessment tools for assessing switch use of children: A systematic review and descriptive analysis,2014,10.3233/TAD-140405
Skills for vision-based applications in robotics application to aeronautics assembly pilot station,2015,10.1109/EUROCON.2015.7313718
Investigating the effect of a robotic tutor on learner perception of skill based feedback,2014,10.1007/978-3-319-11973-1_19
"Social Robotics - 5th International Conference, ICSR 2013, Proceedings",2013,
Action sequence reproduction based on automatic segmentation and Object-Action Complexes,2015,10.1109/HUMANOIDS.2013.7029975
"Staged development of robot skills: Behavior formation, affordance learning and imitation with motionese",2015,10.1109/TAMD.2015.2426192
Modelling inter-task relations to transfer robot skills with three-way RBMs,2015,10.1109/ICMA.2015.7237669
An evaluation of GUI and kinesthetic teaching methods for constrained-keyframe skills,2015,10.1109/IROS.2015.7353881
Framework for learning and adaptation of humanoid robot skills to task constraints,2014,10.1007/978-3-319-03413-3_41
Recognition and representation of robot skills in real time: A theoretical analysis,2013,10.1007/978-3-319-02675-6_13
Towards coordinated precision assembly with robot teams,2016,10.1007/978-3-319-23778-7_43
Learning to sequence movement primitives from demonstrations,2014,10.1109/IROS.2014.6943187
Bootstrapping humanoid robot skills by extracting semantic representations of human-like activities from virtual reality,2015,10.1109/HUMANOIDS.2014.7041398
Adaptive tool-use strategies for anthropomorphic service robots,2015,10.1109/HUMANOIDS.2014.7041448
Skill-based exception handling and error recovery for collaborative industrial robots,2015,
Learning manipulative skills using a POMDP framework,2014,10.1109/URAI.2014.7057524
Fine manipulative action recognition through sensor fusion,2015,10.1109/IROS.2015.7353476
Experiments with motor primitives in table tennis,2014,10.1007/978-3-642-28572-1_24
Towards learning hierarchical skills for multi-phase manipulation tasks,2015,10.1109/ICRA.2015.7139389
Generation of new robot skills from learned skills,2014,10.3182/20140824-6-za-1003.02232
Modelling human gameplay at pool and countering it with an anthropomorphic robot,2013,10.1007/978-3-319-02675-6_4
Robust decentralized control of a fully actuated robot hand,2015,10.1016/j.ifacol.2015.06.411
Using haptics to probe human contact control strategies for six degree-of-freedom tasks,2014,10.1109/HAPTICS.2014.6775438
Motion reproduction by human demonstration based on discrete hidden markov model for nursing-care assistant robot,2014,10.1109/SMC.2014.6974016
Optimizing the parameters of tilting surfaces in robotic workcells,2015,10.1109/CoASE.2015.7294143
Writing skills transfer from human to robot using stiffness extracted from sEMG,2015,10.1109/CYBER.2015.7287903
Simple virtual reality skill training system for manual arc welding,2014,10.20965/jrm.2014.p0078
Specification of abstract robot skills in terms of control system behaviours,2015,10.1007/978-3-319-15847-1_14
Incremental robot skill learning by human motion retargetting and physical human guidance,2015,10.1109/URAI.2015.7358837
Learning movement primitives for force interaction tasks,2015,10.1109/ICRA.2015.7139639
Programming-by-demonstration and adaptation of robot skills by fuzzy time modeling,2014,10.1142/S0219843614500091
Development and evaluation of a Skill Based Architecture for applied industrial robotics,2015,10.1109/IWOBI.2015.7160165
Exploring affordances using human-Guidance and self-exploration,2015,
Teaching people how to teach robots: The effect of instructional materials and dialog design,2014,10.1145/2559636.2559675
Modelling and generalizing achieved robot skills with temporal Restricted Boltzmann Machines,2015,10.1109/HUMANOIDS.2014.7041460
Simultaneous human-robot adaptation for effective skill transfer,2015,10.1109/ICAR.2015.7251437
Connecting natural language to task demonstrations and low-level control of industrial robots,2015,
Perception of deformable objects and compliant manipulation for service robots,2015,10.1007/978-3-662-44506-8_7
"1st International Workshop on Medical and Service Robots, MeSRoB 2012",2014,
Trajectory adaptation and learning for ankle rehabilitation using a 3-PRS parallel robot,2015,10.1007/978-3-319-22876-1_41
Learning contact-rich manipulation skills with guided policy search,2015,10.1109/ICRA.2015.7138994
"1st Iberian Robotics Conference, ROBOT 2013",2014,
Generation and adaptation of robot skills models,2015,10.1109/HUMANOIDS.2014.7041356
Knowledge-based instruction of manipulation tasks for industrial robotics,2015,10.1016/j.rcim.2014.07.004
Intuitive task programming of stud welding robots for ship construction,2015,10.1109/ICIT.2015.7125587
Autonomous control of the Small Size League robots group,2015,10.1109/RoMoCo.2015.7219706
Anatomical analysis of thumb opponency movement in the capuchin monkey (Sapajus sp),2014,10.1371/journal.pone.0087288
Efficient deformable registration of multi-resolution surfel maps for object manipulation skill transfer,2014,10.1109/ICRA.2014.6906975
Dynamic player modelling in serious games applied to rehabilitation robotics,2015,10.1109/SBR.LARS.Robocontrol.2014.41
Current and emerging robot-assisted endovascular catheterization technologies: A review,2014,10.1007/s10439-013-0946-8
BMI-based framework for Teaching and evaluating robot skills,2014,10.1109/ICRA.2014.6907749
Active learning of affordances for robot use of household objects,2015,10.1109/HUMANOIDS.2014.7041419
Fundamentals of robotic surgery: A course of basic robotic surgery skills based upon a 14-society consensus template of outcomes measures and curriculum development,2014,10.1002/rcs.1559
Increasing the autonomy levels for underwater intervention missions by using learning and probabilistic techniques,2014,10.1007/978-3-319-03413-3_2
Robotic needle threading manipulation based on high-speed motion strategy using high-speed visual feedback,2015,10.1109/IROS.2015.7353947
The model for Fundamentals of Endovascular Surgery (FEVS) successfully defines the competent endovascular surgeon,2015,10.1016/j.jvs.2015.09.026
Acquisition of welding skills in industrial robots,2015,10.1108/IR-09-2014-0395
Virtual Reality Surgical Simulators- A Prerequisite for Robotic Surgery,2014,10.1007/s13193-014-0314-7
An EMG enhanced impedance and force control framework for telerobot operation in space,2014,10.1109/AERO.2014.6836500
Definition and initial case-based evaluation of hardware-independent robot skills for industrial robotic co-workers,2014,
Knowledge base representation for humanoid robot skills,2014,10.3182/20140824-6-za-1003.02229
Using analogy to transfer manipulation skills,2014,
Robot skill acquisition by demonstration and explorative learning,2014,10.1007/978-3-319-05431-5_11
Using robot skills for flexible reprogramming of pick operations in industrial scenarios,2014,10.5220/0004752306780685
Get out of the way - Obstacle avoidance and learning by demonstration for manipulation,2011,10.3182/20110828-6-IT-1002.01363
Combining Gaussian processes and conventional path planning in a learning from demonstration framework,2011,10.1007/978-3-642-27272-1_11
Skill learning and inference framework,2013,10.1007/978-3-642-39521-5_23
"Face, content, and construct validation of the da Vinci Skills Simulator",2012,10.1016/j.urology.2012.01.028
Robot Skill Learning: From Reinforcement Learning to Evolution Strategies,2013,10.2478/pjbr-2013-0003
Recovery technique from classified errors in skill-based manipulation,2010,
A skill-based motion planning framework for humanoids,2010,10.1109/ROBOT.2010.5509939
Programming-by-demonstration of robot skills using fuzzy-time-modeling,2010,10.1109/ICSMC.2010.5642365
Improving task skill transfer method by acquiring impedance parameters from human demonstration,2013,10.1109/ICMA.2013.6618057
Selective automation and skill transfer in medical robotics: A demonstration on surgical knot-tying,2012,10.1002/rcs.1419
Transferring human grasping synergies to a robot,2011,10.1016/j.mechatronics.2010.11.003
Usability of force-based controllers in physical human-robot interaction,2011,10.1145/1957656.1957790
Learning manipulation actions from a few demonstrations,2013,10.1109/ICRA.2013.6630734
Measurement of flexed posture for Flexible Mono-tread mobile Track using new flexible displacement sensor,2010,10.1109/SSRR.2010.5981568
Programming-by-demonstration and adaptation of robot skills by fuzzy-time-modeling,2011,10.1109/RIISS.2011.5945775
Using heuristic-search based engines for estimating human skill at chess,2011,10.3233/icg-2011-34204
Toward dynamic manipulation for humanoid robots: Experiments and design aspects,2011,10.1142/S0219843611002599
On the integration of skilled robot motions for productivity in manufacturing,2011,10.1109/ISAM.2011.5942366
"Advances in Pattern Recognition - Second Mexican Conference on Pattern Recognition, MCPR 2010, Proceedings",2010,
Industrial robot skills,2013,10.3233/978-1-61499-330-8-295
"Robots, skills, and symbols",2013,10.1145/2493525.2493528
Skill-based bimanual manipulation planning,2012,10.26636/jtit.2012.4.1292
Action development and integration in an humanoid iCub robot,2012,10.1007/978-3-642-31525-1_46
Robot gripper teaches itself how to pick up different shaped objects: Researchers give robot ability to learn how to grasp and lift various items,2012,
Simple VR system for skill training in manual arc welding and investigation of its effectiveness by comparison with skill in actual task,2013,10.2493/jjspe.79.692
Robot skill learning,2012,10.3233/978-1-61499-098-7-40
Knowledge-based industrial robotics,2013,10.3233/978-1-61499-330-8-265
Assembly skill transfer system for cell production,2010,10.1109/ROBIO.2010.5723336
Exploring human hand capabilities into embedded multifingered object manipulation,2011,10.1109/TII.2011.2158838
A taxonomic framework for task modeling and knowledge transfer in manufacturing robotics,2012,
A new strategy for making a knot with a general-purpose arm,2012,10.1109/ICRA.2012.6224852
Home-assistant robot for an aging society,2012,10.1109/JPROC.2012.2200563
Modular robots for on-orbit satellite servicing,2012,10.1109/ROBIO.2012.6491265
Multimodal integration processes in plan-based service robot control,2011,10.1016/S1007-0214(11)70001-3
My way to fuzzy control,2013,10.1007/978-3-642-35644-5_13
Learning manipulation tasks by demonstration,2013,10.1007/978-3-642-37160-8_8
Utilization of human sensorimotor learning capacity for obtaining novel robot behaviours: 2-DOF ball balancing on a parallel platform,2011,10.1109/ROBIO.2011.6181547
Skill learning using temporal and spatial entropies for accurate skill acquisition,2013,10.1109/ICRA.2013.6630742
[Formation of lateralization of manipulatory food-procuring behavior in the white rat early ontogenesis].,2012,
On the use of probabilistic relational affordance models for sequential manipulation tasks in robotics,2013,10.1109/ICRA.2013.6630737
Car-like mobile robot reverse parking: Using fuzzy logic control approach,2011,10.1109/RVSP.2011.20
Biomimetic dexterous hands: Human like multi-fingered robotics hand control,2012,10.1109/UKSim.2012.35
Development of the UB hand IV: Overview of design solutions and enabling technologies,2013,10.1109/MRA.2012.2225471
Microsurgical skill assessment: Toward skill-based surgical robotic control,2011,10.1109/IEMBS.2011.6091652
Learning force control policies for compliant manipulation,2011,10.1109/IROS.2011.6048825
Efficient extensible path planning on 3D terrain using behavior modules,2013,10.1109/ECMR.2013.6698826
On the construction of a skill-based wheelchair navigation profile,2013,10.1109/TNSRE.2013.2241454
Interplay between natural and artificial intelligence in training autistic children with robots,2013,10.1007/978-3-642-38637-4_17
"Proceedings of the 2nd Workshop on Machine Learning for Interactive Systems: Bridging the Gap Between Perception, Action and Communication, MLIS 2013 - 23rd IJCAI 2013",2013,
Iterative learning scheme for a redundant manipulator: Skilled hand writing motion on an arbitrary smooth surface,2011,10.1109/ICRA.2011.5979700
Identification of contact conditions by active force sensing: Estimated parameter uncertainty and experimental verification,2011,10.20965/jrm.2011.p0044
A novel master-slave robotic catheter system for Vascular Interventional Surgery,2013,10.1109/ICMA.2013.6618043
Evaluation of robotic minimally invasive surgical skills using motion studies,2013,10.1007/s11701-013-0419-y
RoboCup@Home: Demonstrating everyday manipulation skills in RoboCup@Home,2012,10.1109/MRA.2012.2191993
Robot skills and cognitive performance of preschool children,2010,10.3233/TAD-2010-0296
Generalization of human grasping for multi-fingered robot hands,2012,10.1109/IROS.2012.6386072
Robot skill acquisition: A new method for learning and fast object recognition,2010,
A new skill based robot programming language using UML/P Statecharts,2013,10.1109/ICRA.2013.6630615
Skill learning and task outcome prediction for manipulation,2011,10.1109/ICRA.2011.5980200
Learning and adaptation of robot skills using fuzzy models,2010,10.1109/FUZZY.2010.5584536
Force sensing strategy for the backdrivable and dexterous CEA hand,2013,10.1109/ICAR.2013.6766555
"Interaction in robotics with a combination of vision, tactile and force sensing",2011,10.1109/ICSensT.2011.6136969
Learning and fast object recognition in robot skill acquisition: A new method,2010,10.1007/978-3-642-15992-3_5
The facilitatory role of linguistic instructions on developing manipulation skills,2010,10.1109/MCI.2010.937321
Fuzzy rule based neuro-dynamic programming for mobile robot skill acquisition on the basis of a nested multi-agent architecture,2010,10.1109/ROBIO.2010.5723346
Hierarchical skills and skill-based representation,2011,
Grounding the Interaction: Knowledge Management for Interactive Robots: Dissertation Abstract,2013,10.1007/s13218-013-0246-3
Objective assessment of minimally invasive surgical skills,2013,10.1115/IMECE2013-63739
"Active Choice of Teachers, Learning Strategies and Goals for a Socially Guided Intrinsic Motivation Learner",2012,10.2478/s13230-013-0110-z
Skill based mentored laparoscopy course participation leads to laparoscopic practice expansion and assists in transition to robotic surgery,2011,10.1016/j.juro.2011.07.007
A coordinating controller for improved task performance in multi-user teleoperation,2010,10.1007/978-3-642-14064-8_23
Towards robot skill learning: From simple skills to table tennis,2013,10.1007/978-3-642-40994-3_42
Assessment of navigation cues with proximal force sensing during endovascular catheterization,2012,10.1007/978-3-642-33418-4_69
Evaluation of human-robot arm movement imitation,2011,
Assessment of navigation cues with proximal force sensing during endovascular catheterization.,2012,
Robots: Will they hire or fire us?,2013,
Using human gestures and generic skills to instruct a mobile robot arm in a feeder filling scenario,2012,10.1109/ICMA.2012.6282849
Recovery technique from classified errors in adjustment tasks of domestic appliances,2011,
Skill-based vibration suppression in manipulation of deformable linear objects,2011,10.1109/MHS.2011.6102220
Human hand motion recognition using empirical copula,2010,10.1109/IROS.2010.5649027
Mechanisms of the anatomically correct testbed hand,2013,10.1109/TMECH.2011.2166801
IEEE SSCI 2011: Symposium Series on Computational Intelligence - RIISS 2011: 2011 IEEE Workshop on Robotic Intelligence in Informationally Structured Space,2011,
Structured unsupervised kernel regression for closed-loop motion control,2010,10.1109/IROS.2010.5651216
Stereoscopic vision system for human gesture tracking and robot programming by demonstration,2013,10.1007/978-3-642-39223-8_8
Embodiment independent manipulation through action abstraction,2010,10.1109/ROBOT.2010.5509153
Hierarchical reinforcement learning and central pattern generators for modeling the development of rhythmic manipulation skills,2011,10.1109/DEVLRN.2011.6037370
A capacitive sensor for human-robot interaction,2012,
A modular biped wall-climbing robot with high mobility and manipulating function,2013,10.1109/TMECH.2012.2213303
Novel self-sensing actuated joint for robotic hands,2011,10.1109/AIM.2011.6027003
Towards associative skill memories,2012,10.1109/HUMANOIDS.2012.6651537
Human factors in remotely piloted aircraft operations: HFACS analysis of 221 mishaps over 10 years,2006,
Learning force-based robot skills from haptic demonstration,2010,10.3233/978-1-60750-643-0-331
Towards Automatic Transfer of Human Skills for Robotic Assembly,2003,
Interactive segmentation for manipulation in unstructured environments,2009,10.1109/ROBOT.2009.5152393
The SPURT approach: An alternative way of teaching engineering matters,2005,
