Title,Year,DOI
A behaviour-based navigation system for an autonomous indoor blimp,2006,10.3182/20060912-3-de-2911.00144
Behaviour control of UUVs,2006,10.1049/PBCE069E_ch4
From robotics to pervasive computing environments,2006,10.1109/SPCA.2006.297452
Knowledge representation in a behavior-based natural language interface for human-robot communication,2006,10.1007/11816171_91
Pedestrian-behavior-based mobile agent control in intelligent space,2005,10.1109/TIM.2005.858824
Behavior-based coordination in multi-robot systems,2006,10.1201/9781420019445.ch14
On control structure of robotsoccer system,2006,
Fuzzy reinforcement learning and its application in robot navigation,2005,
Behavioral design and strategy for cooperative multiple-biomimetic-robot- fish system,2005,
Task characterisation and cross-platform programming through system identification,2005,
Multi-robot concurrent learning of fuzzy rules for cooperation,2005,
Behavioristic vision based control of robot manipulators,2005,
Extension approach for the behaviour-based control system of the outdoor robot RAVON,2006,10.1007/3-540-30292-1_19
Formation control for multiple robots based on a strategy of decomposition,2006,
Fuzzy reinforcement learning for embedded soccer agents in a multi-agent context,2006,10.2316/journal.206.2006.2.206-2795
AIMEE: A four-legged robot for RoboCup rescue,2006,10.1007/3-540-26415-9_120
Implementation of multi-valued fuzzy behavior control for robot navigation in cluttered environments,2005,10.1109/ROBOT.2005.1570682
Simulation study on noise effect in navigation for mobile robot,2006,
Equilibrium shaping: DISTRIBUTED motion planning for satellite swarm,2005,
Preliminary experiments of formation control using the null-space-based behavioral control,2006,10.3182/20060906-3-it-2910.00106
Personal assistant robot,2005,10.1109/ICMECH.2005.1529296
A method for protocol-based collision avoidance between autonomous marine surface craft,2006,10.1002/rob.20121
Implementation of a fuzzy logic tracking path algorithm on a field programmable gate array,2006,10.1109/dtis.2006.1708666
Robot behavior control based on visual and ultrasonic information,2006,
Multi-robot concurrent learning of cooperative behaviours for the tracking of multiple moving targets,2006,10.1504/ijvas.2006.012207
An agent-based policy impact assessment tool for the Great Barrier Reef Region,2005,
Behavior-based robot fuzzy motion planning approach in unknown environments,2006,10.3901/JME.2006.05.120
Emotion-based control strategy and application to navigation of mobile robots,2006,
Robots at the tipping point,2006,10.1109/MRA.2006.1598056
Kinematic error analysis in harmonic drive transmissions using lagrange's equations and state variables,2006,
Pose estimation in rough terrain for the outdoor vehicle ravon,2006,
An agent-based approach to introductory robotics using robotic soccer,2006,10.1353/lap.2006.0015
A computational theory of adaptive behavior based on an evolutionary reinforcement mechanism,2006,10.1145/1143997.1144028
A new multi-agent system architecture and its application in RoboCup,2006,
Different learning methodologies for vision-based navigation behaviors,2005,10.1142/S021800140500440X
Bayesian emotions: Developing an interface for robot/human communication,2005,10.1007/11558590_51
"Current Topics in Artificial Intelligence - 11th Conference of the Spanish Association for Artificial Intelligence, CAEPIA 2005, Revised Selected Papers",2006,
Proceedings of the IEEE International Symposium on Assembly and Task Planning,2005,
Cooperative behaviors for mine countermeasure missions,2005,
Heterogeneous multi-agent framework for environment monitoring applications,2005,10.1109/VECIMS.2005.1567583
Particle swarm optimization-based coordination of a group of construction vehicles,2006,10.22260/isarc2006/0155
Chaotic dynamics of a behavior-based miniature mobile robot: Effects of environment and control structure,2005,10.1016/j.neunet.2004.09.002
Bug-based T2: A new globally convergent approach to reactive navigation,2005,
An FACL controller architecture for a grasping snake robot,2005,10.1109/IROS.2005.1545486
Architectural mechanisms for dynamic changes of behavior selection strategies in behavior-based systems,2004,10.1109/TSMCB.2004.837309
Fuzzy logic controller with slip detection behaviour for Mecanum-wheeled AGV,2005,10.1017/S0263574705001888
Acquisition of reactive motion for communication robots using interactive EC,2004,
Behavior prediction based on daily-life record database in distributed sensing space,2005,10.1109/IROS.2005.1545244
Behavior-based blind goal-oriented robot navigation by fuzzy logic,2005,10.1007/11552413_98
Behavior coordination and selection using situation context-dependent method for behavior based robot navigation using AI techniques for real world environments,2004,
Dynamic decision making with an objective function based on fuzzy preferences,2004,10.1109/FUZZY.2004.1375499
Optimal path planning with behavior-based cost definition,2004,
A neuro-fuzzy controller for reactive navigation of a behaviour-based mobile robot,2005,10.1007/11427469_41
Cooperation learning for behaviour-based neural-fuzzy controller in robot navigation,2005,10.3182/20050703-6-cz-1902.01271
Language-measure-based supervisory control of a mobile robot,2005,
Adaptive RRTs for validating hybrid robotic control systems,2005,10.1007/10991541_9
"AI and robotics labs at the undergraduate robotics laboratory, St. Bonaventure university",2004,
Behavior based multi robot cooperation by target/task negotiation,2004,
Imitative behavior generation for a vision-based partner robot,2004,
Formal languages aspects as a tool for representation and implementation of behavior-based robotics,2004,
A Foremost-Policy Reinforcement Learning based ART2 neural network and its learning algorithm,2005,10.1007/11427391_101
An investigation of MML methods for fault diagnosis in mobile robots,2004,
A new memory model for humanoid robots -introduction of associative memory using chaotic neural network,2004,
Path planning of robot team in formation,2005,
A tale of two behaviour-based robots: Mindstorms vs technic,2004,
Don't let player get stuck!: Increasing the autonomy of agents,2005,10.1109/romoco.2005.201434
Application of the utility function method for behavioral organization in a locomotion task,2005,10.1109/TEVC.2005.850262
A hierarchical framework for cooperative control of multiple bio-mimetic robotic fish,2005,10.1109/IROS.2005.1545478
Behavior arbitration using a fuzzy reinforcement learning approach,2005,10.1080/10798587.2005.10642903
Robot behavioral selection using discrete event language measure,2004,
Noise resolution strategy based on reinforcement learning in autonomous mobile robot system,2005,
Controlling the autonomy of a reconnaissance robot,2004,10.1117/12.547270
Emotion-sensitive robots-a new paradigm for human-robot interaction,2004,
Behavior-based implicit planning method and its application to robot soccer system,2005,
A hybrid adaptive architecture for mobile robots based on reactive behaviors,2005,10.1109/ICHIS.2005.6
Behavior hierarchy learning in a behavior-based system using reinforcement learning,2004,
Forgetting bad behavior: Memory management for case-based navigation,2004,
Creating emergent behaviors: Two robotics labs that combine reactive behaviors,2005,
A methodology for specifying and designing behaviors for mobile robots,2004,
Bayesian inference driven behavior network architecture for avoiding moving obstacles,2005,10.1007/11552451_29
Navigation of a mobile robot using behavior network with Bayesian inference,2005,
An intelligent interface processor for a behaviour-based control robot,2005,10.3182/20050703-6-cz-1902.01417
Cooperative behavior based on a subjective map with shared information in a dynamic environment,2005,10.1163/1568553053148637
Navigation Using Local Landmarks in a Corridor Environment,2005,10.20965/jrm.2005.p0262
A behavior-based architecture for unmanned aerial vehicles,2004,
A behavior architecture for autonomous mobile robots based on potential fields,2005,10.1007/978-3-540-32256-6_10
Interactive refinement of control policies for autonomous robots,2004,
Research on patrol algorithm of mutiple behavior-based robot fish,2005,
Extending the potential fields approach to avoid trapping situations,2005,10.1109/IROS.2005.1545172
Behavior-based methods for modeling and structuring control of social robots,2005,10.1017/CBO9780511610721.012
Construction of wireless ad hoc network for lifelog based physical & informational support system,2005,10.1109/IROS.2005.1544964
A decentralized control framework for modular robots,2004,
Emergent reasoning from coordination of perception and action: An example taken from robotics,2004,
Biomimetic centering behavior: Mobile robots with panoramic sensors,2004,10.1109/MRA.2004.1371612
Behaviour based mobile robot navigation technique for real world environments using fuzzy logic system,2004,10.1109/ICSMC.2004.1400861
Algorithmic foundation of the Clockwork orange Robot soccer team,2005,10.1007/10991541_3
From behaviour-based robots to motivation-based robots,2005,10.1016/j.robot.2004.10.004
Programming by building - Using robotics in education,2005,10.1109/C5.2005.17
The Null-Space-Based behavioral control for soccer-playing mobile robots,2005,
Adaptive modeling for robot systems based on behaviors and feature driven shape descriptions,2005,
Embedded CMOS imaging system for real-time robotic vision,2005,10.1109/IROS.2005.1545544
Mobile robot navigation using sonar direction weights,2004,
Learning and control in assistive robotics for the elderly,2004,
Teaching behavior based robotics through advanced robocamps,2004,
Extraction of environmental information of a mobile robot based on computational Intelligence,2004,10.1109/ICSMC.2004.1401116
Autonomous mobile robot control algorithm based on hierarchical fuzzy behaviors in unknown environments,2005,
Software evolution of robot control based on OSGi,2004,
Real World Implementation of Fuzzy Anti-Swing Control for A Behavior-Based Intelligent Crane System,2003,
KITARO: Kyutech intelligent and tender autonomous robot,2003,10.1109/ROMAN.2003.1251869
Analysis of Behavior Based Control for Planetary Cliff Descent Using Cooperative Robots,2003,10.1117/12.497844
Applying Dynamic Networks and Staged Evolution for Soccer Robots,2003,
Evaluation of robot swarm control methods for underwater mine countermeasures,2004,
Sensor covering of a robot arm for collision avoidance,2003,
"IFIP TC12 1st International Conference on Artificial Intelligence Applications and Innovations, AIAI 2004",2004,
Emergent behaviours based on episodic encoding and familiarity driven retrieval,2004,10.1007/978-3-540-30106-6_19
Behavior-based navigation control of wheeled mobile robot,2004,
Towards Stealthy Behaviors,2003,
The future of embodied artificial intelligence: Machine consciousness?,2004,10.1007/978-3-540-27833-7_3
Internalized Plans for Communication-Sensitive Robot Team Behaviors,2003,
Autonomous behavior path planning for lunar rover,2004,
Recognition of emotional states in spoken dialogue with a robot,2004,10.1007/978-3-540-24677-0_43
A model tomanage data reliability in beha vior-based robotics,2004,
MONAD: A Flexible Architecture for Multi-Agent Control,2003,
New approaches to internet based intelligent robotic system,2004,
Decision making in a dynamic system based on aggregated fuzzy preferences,2004,10.1007/978-3-540-27774-3_23
Improving sequence recognition for learning the behavior of agents,2004,
Multi-robot task-allocation through vacancy chains,2003,
Tensions and conflicts: Toward a pleasure-seeking artifact,2004,
Developing an efficient mobile robot control algorithm in the webots simulation environment,2003,
"The cognitive controller: A hybrid, deliberative/reactive control architecture for autonomous robots",2004,10.1007/978-3-540-24677-0_113
An immuno control framework for decentralized mechatronic control,2004,10.1007/978-3-540-30220-9_8
Artificial intelligence and systems theory: Applied to cooperative Robots,2004,10.5772/5630
Recognizing environments from action sequences using self-organizing maps,2004,10.1016/j.asoc.2003.07.001
A multiagent cooperative mobile robotics approach for search and rescue missions,2004,
Self-organization of distributedly represented multiple behavior schemata in a mirror system: Reviews of robot experiments using RNNPB,2004,10.1016/j.neunet.2004.05.007
Human presence detection and tracking for a concierge robot,2004,
A navigational primitive: Biorobotic implementation of cycloptic helical klinotaxis in planar motion,2004,10.1109/JOE.2004.833233
E-MIP: A new mechanism for dynamic coalition formation in a robot team,2004,10.1109/romoco.2004.240905
Motion generation for humanoid robots with automatically derived behaviors,2003,
Incorporating Motivation in a Hybrid Robot Architecture,2004,10.20965/jaciii.2004.p0269
Recognition of walkway area based on color image segmentation and autonomous mobile robot walkway following,2004,10.1299/kikaic.70.1380
Performance-Based Rough Terrain Navigation for Nonholonomic Mobile Robots,2003,
Behavior-based control for semi-autonomous robots,2004,
Behavior based robotics,2004,
Intelligent Control of a Miniature Climbing Robot,2004,10.20965/jaciii.2004.p0260
Behaviour-based modelling of hexapod locomotion: Linking biology and technical application,2004,10.1016/j.asd.2004.05.004
Natural landmark based navigation,2004,10.1007/978-3-540-30549-1_64
A Fuzzy Perceptual Model for Ultrasound Sensors Applied to Intelligent Navigation of Mobile Robots,2003,10.1023/A:1026057906312
Semi-automatic teleoperation for D&D,2004,
Building complex systems with agent-space architecture,2004,
Analysis and Design of an Embedded Fuzzy Motion Controller for a Behavior-Based Nonholonomic Mobile Robot,2003,
Target-oriented mobile robot behaviors for office navigation tasks,2004,10.1109/WSTFES.2004.1300423
A hierarchical approach for adaptive humanoid robot control,2004,
An agent based Human Robot Interaction in a supervised autonomous system,2003,10.1117/12.485679
Artist: A behavioral agent architecture with learning capability for robot navigation control,2004,
Model and behavior-based robotic goalkeeper,2004,10.1007/978-3-540-25940-4_15
Multi-sensor systems and information processing of mobile robot in uncertain environments,2004,
On-line rule generation for robotic behavior controller based on a neural-fuzzy inference network,2004,
Cooperative Behavior Based on a Subjective Map with Shared Information in a Dynamic Environment,2003,
Evolutionary robot behaviors based on natural selection and neural network,2004,
Avoiding obstacles,2004,10.1109/MRA.2004.1337828
A PARALLEL DISTRIBUTED COGNITIVE CONTROL SYSTEM FOR A HUMANOID ROBOT,2004,10.1142/S021984360400006X
A behaviour-based manipulator for multi-robot transport tasks,2003,
Safety verification of material handling systems driven by programmable logic controller - Consideration of physical behavior of plants,2004,
A hierarchical type-2 fuzzy logic control architecture for autonomous mobile robots,2004,10.1109/TFUZZ.2004.832538
A test bed for insect-inspired robotic control,2003,10.1098/rsta.2003.1259
Pattern recognition and following of wall by behavior-based mobile robot,2004,
Behavior-based intelligent agent system to robot soccer,2004,
IFAC Proceedings Volumes (IFAC-PapersOnline),2004,
Formation feedback applied to behavior-based approach to formation keeping,2004,
On TAMEing robots,2003,
Distributed behavior collaboration for self-reconfigurable robots,2004,10.1109/robot.2004.1308927
Planar Spline Trajectory Following for an Autonomous Helicopter,2004,10.20965/jaciii.2004.p0237
"7th Robot World Cup Soccer and Rescue Competitions and Conferences, RoboCup 2003",2004,
Distributed multi-robot assembly/packaging algorithms,2004,10.1080/10798587.2004.10642888
Artificial intelligence based on fuzzy behavior for game programming,2004,10.1145/1067343.1067381
Multi-robot communication-sensitive reconnaissance,2004,10.1109/robot.2004.1302455
Continuous-spaced action selection for single- and multi-robot tasks using cooperative extended Kohonen maps,2004,
Behavior based robot navigation: Resolving behavior conflicts using fuzzy inference system,2004,10.1115/esda2004-58172
Adaptive model objects for robot related applications of product models,2004,10.1109/robot.2004.1307545
Anticipatory Robot Navigation by Simultaneously Localizing and Building a Cognitive Map,2003,
Fuzzy Decision Mechanism Combined with Neuro-Fuzzy Controller for Behavior Based Robot Navigation,2003,10.1109/IECON.2003.1280622
Behavior-based learning fuzzy rules for mobile robots,2002,10.1109/ACC.2002.1023148
Fuzzy behavior hierarchies for multi-robot control,2002,10.1002/int.10032
Development of control assistant system for robotic wheelchair - Estimation of user's behavior based on measurements of gaze and environment,2003,10.1109/CIRA.2003.1222238
"Subsumption and fuzzy-logic, experiments in behavior-based control of mobile robots",2003,10.1080/10255810305048
The queen robots: Behaviour-based situated robots solving the N-Queens puzzle,2002,10.1007/3-540-36127-8_13
A method for behavioural organization for autonomous robots based on evolutionary optimization of utility functions,2003,10.1243/095965103322260377
A framework for robust sensing in multi-agent systems,2002,10.1007/3-540-45603-1_32
Self pruning Gaussian Synapse Networks for behavior based robots,2002,10.1007/3-540-46084-5_136
Essex rovers 2001 team description,2002,10.1007/3-540-45603-1_116
"16th Brazilian Symposium on Artificial Intelligence, SBIA 2002",2002,
From modern philosophy to intelligent robot,2002,
Active detection of anomalous region as primitive processing for visual object segregation,2003,10.1007/978-3-540-45226-3_83
A fully modular online controller for robot navigation in static and dynamic environments,2003,10.1109/CIRA.2003.1222082
Integrating fuzzy topological maps and fuzzy geometric maps for behavior-based robots,2002,10.1002/int.10025
A behaviour-based approach to reactive navigation for autonomous robot,2002,10.3182/20020721-6-es-1901.00830
An Autonomous Mobile Robot with Fuzzy Obstacle Avoidance Behaviors and a Visual Landmark Recognition System,2002,
Camera configurations of a visual servoing setup. for a 2 DOF planar robot,2003,10.1016/S1474-6670(17)33388-8
Autonomous rover navigation,2003,10.4271/2003-01-2597
Proceedings of the IEEE International Conference on Industrial Technology,2002,
"FlexBot, Groo, Patton and Hamlet: Research using computer games as a platform",2002,
Study of behavior learning for autonomous robot under unknown environment,2002,
Real time behavior-based control on a mobile robot,2003,10.1007/s11741-003-0039-2
Behavior-based neuro-fuzzy controller for mobile robot navigation,2003,10.1109/TIM.2003.816846
Learning and Reuse of Experience in Behavior-Based Service Robots,2002,
The dd&p robot control architecture: A preliminary report,2002,10.1007/3-540-37724-7_15
Neural building blocks,2003,10.1109/CNE.2003.1196857
Automan: A psychologically based model of a human driver,2003,10.4324/9780203970980
An architecture to coordinate fuzzy behaviors to control an autonomous robot,2003,10.1016/S0165-0114(02)00232-4
Design of intelligent mechatronical systems with high-level Petri nets,2003,10.1109/AIM.2003.1225098
The optimization research of formation control for multiple mobile robots,2002,
Life-like sensorimotor control: From biological systems to artifacts,2002,
Agent Memory and Adaptation in Multi-Agent Systems,2003,10.1145/860700.860703
Sensor-Based Navigation Coordination for Mobile Robots,2003,10.1109/CDC.2003.1272338
Autonomous robotic sensor agents,2003,10.1109/ROSE.2003.1218708
Behavior selection architecture for tangible agent,2003,10.1109/CIRA.2003.1222084
A framework for cognitive agents,2003,
Evolving a modular neural network-based behavioral fusion using extended VFF and environment classification for mobile robot navigation,2002,10.1109/TEVC.2002.802440
Behavior-based path planning and tracking control of a nonholonomic mobile robot,2003,10.1109/AIM.2003.1225072
Sensor fusion in mobile robot: Some perspectives,2002,
Learning action selection network of intelligent agent,2003,10.1007/978-3-540-24581-0_49
Ultrasonic sensor based fuzzy obstacle avoidance behaviors,2002,
A self-adjusting oscillator controller for robots exploring dynamic or unknown environments,2002,
Evolution of behaviors in autonomous robot using artificial neural network and genetic algorithm,2003,10.1016/S0020-0255(03)00125-7
On the evaluation of agent behaviors,2003,10.1016/S0004-3702(02)00358-2
Behavior based action planning of soccer robot,2003,
System transparency through self-explanation,2002,
Progressive planning for mobile robots: A progress report,2002,10.1007/3-540-37724-7_7
Distributed behavior arbitration network: Autonomous behavior control architecture for humanoids,2002,10.1002/scj.1130
BN+BN: Behavior network with bayesian network for intelligent agent,2003,10.1007/978-3-540-24581-0_84
New AI and service robots,2003,10.1108/01439910310464140
"2nd International Workshop on Biologically Motivated Computer Vision, BMCV 2002",2002,
Modularisation of mechatronic mechanisms with dependent degrees of freedom,2003,
Intelligent robotic sensor agents for environment monitoring,2002,10.1109/VIMS.2002.1009350
Centralized Fuzzy Behavior Control for Robot Navigation,2003,10.1109/isic.2003.1254705
Decentralized autonomous AGV system for material handling,2002,10.1080/00207540210146990
Characterizing crawler behavior from web server access logs,2003,
High-level control of autonomous robots using a behavior-based scheme and reinforcement learning,2002,10.3182/20020721-6-es-1901.01303
Vision-based navigation system in structural road environment,2002,
Determination of vehicle behavior based on distributed sensor network data,2003,10.1117/12.508370
Tracking targets using multiple robots: The effect of environment occlusion,2002,10.1023/A:1020598107671
Instant-Goal-Driven Methods for Behavior-Based Mobile Robot Navigation,2003,10.1109/isic.2003.1253951
Implementing a layered control architecture on an open framed AUV,2003,10.1016/S1474-6670(17)36658-2
Augmenting topology-based maps with geometric information,2002,10.1016/S0921-8890(02)00234-8
A modular hierarchical behavior-based architecture,2002,10.1007/3-540-45603-1_54
Design Expressive Behaviors for Robotic Puppet,2002,
"Fuzzy behavior-based control (3rd report, module learning and behavioral coordination by an adaptive fusion unit with external sensor information)",2003,10.1299/kikaic.69.76
RoboCup 2001,2002,10.1109/MRA.2002.1019487
Autonomous behavior-mode switching in a two-mobile robotic system (S-Temperature Based on-line Learning),2002,10.1299/jsmec.45.275
A Cooperative Hunting Behavior by Nonholonomic Mobile Robot Troops,2003,10.1299/kikaic.69.3285
A Behavior-Based Implicit Planning Method in Competitive Environment,2002,
"Robotics, Automation, Control and Manufacturing: Trends, Principles and Applications - Proceedings of the 5th Biannual World Automation Congress, WAC 2002, ISORA 2002, ISIAC 2002 and ISOMA 2002",2002,
Fuzzy behavior-based architecture for decision control in autonomous vehicles,2001,
Two modules of a vision-based robotic system: Attention and accumulation of object representations,2001,10.1007/3-540-44690-7_27
Implementing Tolman's schematic sowbug: Behavior-Based robotics in the 1930's,2001,
Solving function distribution and behavior design problem for multiple robots cooperative object handling,2002,10.1109/ICSMC.2002.1173383
Using motor representations for topological mapping and navigation,2002,
Robot behavioral selection using Q-learning,2002,
IEEE international conference on robotics and automation,2001,
Behavior-based mobile robot architecture for Learning from Demonstration,2001,10.1016/S0921-8890(00)00119-6
Extracting situation facts from activation value histories in behavior-based robots,2001,10.1007/3-540-45422-5_22
Multi-range traversability indices for terrain-based navigation,2002,
"Learning in behavior-based multi-robot systems: Policies, models, and other agents",2001,10.1016/S1389-0417(01)00017-1
Optimized formation control for Motor Schema-based multiple mobile robots,2001,
A hybrid mobile robot architecture with integrated planning and control,2002,10.1145/544796.544797
Hybrid coordination of reinforcement learning-based behaviors for AUV control,2001,
"Joint 24th German Conference on Artificial Intelligence and 9th Austrian Conference on Artificial Intelligence, KI 2001",2001,
A semi-autonomous reactive control architecture,2001,10.1023/A:1014295529170
Multiobjective navigation of a guide mobile robot for the visually impaired based on intention inference of obstacles,2001,10.1023/A:1008990105090
Surprise versus unsurprise: Implications of emergence in robotics,2001,10.1016/S0921-8890(01)00149-X
Reactive behaviours and agent architecture for Sony legged robots to play football,2001,10.1108/01439910110365421
"WAD project where attractor dynamics aids wheelchair navigation, 18-20 September, 2002 scottish exhibition & conference centre Glasgow, Scotland",2002,
Flexible real-time mobile robotic architecture based on behavioural models,2001,10.1016/S0952-1976(01)00029-X
Spatio-temporal case-based reasoning for behavioral selection,2001,
First experiments relating behavior selection architectures to environmental complexity,2002,
HIVEMind: Grounding Inference in Cooperative Activity,2001,
Learning for cooperation in multirobot team competitions,2001,10.1109/CIRA.2001.1013216
"A Study of the Brachiation Type of Mobile Robot (7th Report, Behavior Learning for Hierarchical Behavior-based Controller)",2001,10.1299/kikaic.67.3204
Learning task representations from experienced demonstrations,2001,
Coordination of multiple behavior modules evolved on CAM-Brain,2001,
A hybrid control approach to action coordination for mobile robots,2002,10.1016/S0005-1098(01)00185-6
Essex Rovers team description,2001,10.1007/3-540-45324-5_99
Selection of behavioral parameters: Integration of discontinuous switching via case-based reasoning with continuous adaptation via learning momentum,2002,
Experience-based representation construction: Learning from human and robot teachers,2001,10.1109/IROS.2001.976257
Deriving action and behavior primitives from human motion data,2002,
On the development of cooperative behavior-based mobile manipulators,2002,10.1145/544796.544799
Conditional particle filters for simultaneous mobile robot localization and people-tracking,2002,
An evolutionary visual landmark recognition system,2002,
Direct lyapunov design - A synthesis procedure for motor schema using a second-order Lyapunov stability theorem,2002,
"Generation and implementation of mixed-reality, narrative performances involving robotic actors",2001,10.1007/3-540-45420-9_9
Design and mathematical analysis of agent-based systems,2001,10.1007/3-540-45484-5_18
Behavior-based real-time formation keeping for multiple mobile robots,2001,
A hierarchical architecture for behavior-based robots,2002,10.1145/544796.544798
Robot behavior engineering using DD-Designer,2001,
Learning behavioral parametrization using spatio-temporal case-based reasoning,2002,
A dynamical systems approach to behavior-based formation control,2002,
Shaping: A multiple contingencies analysis and its relevance to behaviour-based robotics,2001,10.1080/09540090110096196
NASA's JPL nanorover outposts project develops colony of solar-powered nanorovers,2001,
Autonomous robotic assembly using collaborative behavior based agents,2002,10.1080/10255810210628
Dual learning for perception and behavior of mobile robots,2001,
Cognitive task analysis: A proposal to model reactive behaviours,2001,10.1080/09528130110063092
Conflict management in multiagent robotic system: FSM and fuzzy logic approach,2001,10.1109/ICSMC.2001.973512
Simulation in the development of a control strategy for an automated guided vehicle system,2002,10.1080/02329290290031332
Perception-based robotics based on perceiving-acting cycle with modular neural networks,2002,
Adaptive robotics in entertainment,2001,10.1016/S1568-4946(01)00002-3
"A ""constrain and move"" approach to distributed object manipulation",2001,10.1109/70.928561
Using Behavior Activation Value Histories for Updating Symbolic Facts,2001,
Being the new guy in an experienced team - Enhancing training on the job,2002,
Vision-based door-traversal for autonomous mobile robots,2000,10.1109/IROS.2000.894673
"Designing the optimal robotic milking barn, part 2: Behaviour-based simulation",2000,10.1006/jaer.2000.0563
Behavior-based control for autonomous underwater exploration,2000,
"A foraging group of autonomous, mobile robots - implementation of hierarchical fuzzy behavior-based control",2000,10.1109/EEEI.2000.924396
Navigational task-planning of distributed cooperative robotic vehicles,2000,
Behavior-based tactical navigational and mobility control of tandem ground robotic vehicles,2000,
Investigation of manipulative intelligence,2000,
Broadcast of Local Eligibility: Behavior-based control for strongly cooperative robot teams,2000,
Development of entertainment robot AIBO,2000,10.2493/jjspe.66.181
Real-time motion planning in autonomous vehicles: A hybrid approach,2000,10.1007/3-540-46238-4_32
Natürlichsprachliche Steuerung eines anthropomorphen Serviceroboters mit Gesichts- und Tastsinn,2000,
Programming Robot Behavior Primitives Through Human Demonstration,2000,
Survey of robotic control systems constructed by using evolutionary computations,1999,
Behavior-based control architecture,2000,
Behavior-based control for 13-link brachiation robot,2000,10.1524/auto.2000.48.6.305
Group Behavior Control for MARS (Micro Autonomous Robotic System),2000,10.1299/kikaic.66.870
A behavior-based architecture for the control of an intelligent powered wheelchair,2000,10.1109/ROMAN.2000.892474
Robotic comfort zones,2000,10.1117/12.403722
Extended Virtual Force Field based behavioral fusion with neural networks and Evolutionary Programming for mobile robot navigation,2000,
Adaptive action selection without explicit communication for multi-robot box-pushing,1999,
Modular behaviors in heterogeneous groups of mobile robots,2000,10.1117/12.403746
"3rd International Workshop on Hybrid Systems: Computation and Control, HSCC 2000",2000,
BERRA: a research architecture for service robots,2000,
Virtual target approach for resolving the limit cycle problem in navigation of a fuzzy behaviour-based mobile robot,2000,10.1016/S0921-8890(99)00099-8
Semiotic Approach to Perceptual State Construction for Behavior-Based Robot through Recursive and Progressive Deepening Utilization of Memory,2000,10.20965/jrm.2000.p0640
Back-propagation learning in real autonomous mobile robot using proximal and distal evaluation of behaviour,2000,10.1109/ijcnn.2000.859417
Architecture and applications of the Bremen autonomous wheelchair,2000,10.1016/S0020-0255(00)00020-7
Lifelong adaptation in heterogeneous multi-robot teams: response to continual variation in individual robot performance,2000,10.1023/A:1008977508664
History checking of temporal fuzzy logic formulas for monitoring behavior-based mobile robots,2000,10.1109/TAI.2000.889888
Direction control for an active docking behaviour based on the rotational component of log-polar optic flow,2000,10.1007/3-540-45053-x_11
Vision-servoed Localization and Behavior-Based Planning for an Autonomous Quadruped Legged Robot,2000,
Adaptive LEGO robots. A robot=human view on robotics,1999,
Action selection within the context of a robotic colony,1999,
Emotional Robotic System with Psychological Model,1999,10.20965/jaciii.1999.p0479
Reinforcement learning for a vision based mobile robot,2000,
The attempto RoboCup robot team,2000,10.1007/3-540-45327-x_35
Virtues and limitations of multifusion based action selection,2000,10.1145/336595.336624
Design and implementation of a mechanically heterogeneous robot group,1999,
,2000,
"6th European Conference on Computer Vision, ECCV 2000",2000,
Optimal selection of uncertain actions by maximizing expected utility,2000,10.1023/A:1008916000526
Situation-oriented behavior-based stereo vision to gain robustness and adaptation in manipulator control,1999,
RoboCup Jr. with LEGO MINDSTORMS,2000,
"Integrating vision, touch and natural language in the control of a situation-oriented behavior-based humanoid robot",1999,
Solving credit assignment problem in behavior coordination learning via robot action decomposition,1999,
Behavior-based architecture for the design of intelligent controllers for autonomous systems,1999,
Application of fuzzy control to a sonar-based obstacle avoidance mobile robot,2000,
A laboratory course in behavior-based robotics,2000,10.1109/5254.895852
Autonomous action-mode change in a two-mobile robotic system - S-Temperature based on-line learning,1999,
Soft computing for autonomous robotic systems,2000,10.1016/S0045-7906(99)00027-0
Using humanoid robots to study human behavior,2000,10.1109/5254.867912
Automatic development of robot behaviour using Monte Carlo methods,2000,10.1007/3-540-44533-1_95
Behavior coordination and its modification on brachiation-type mobile robot,2000,
"Proceedings - 9th IEEE International Workshop on Robot and Human Interactive Communication, IEEE RO-MAN 2000",2000,
Neural vision based controller for a robot footballer,1999,
Getting humanoids to move and imitate,2000,10.1109/5254.867908
Toward Learning To Control Robot Behaviors,2000,10.1080/10798587.2000.10642789
Behaviour-based cooperation between two mobile manipulators,2000,10.3233/ica-2000-7302
Formation behavior for large-scale micro-robot force deployment,2000,
Blending multi-behaviors of intelligent reactive navigation for legged walking robot in unstructured environment,2000,
Example-based approach for evolving robot controllers,1999,
Behavior-based approach to adaptive feature detection and following with autonomous underwater vehicles,2000,10.1109/48.838985
A behavior-based autonomous agent possessing system detectable error,2000,10.1115/IMECE2000-2336
"AIAA Guidance, Navigation, and Control Conference and Exhibit 2000",2000,
Multiple mobile behavior-based omni-direction micro robots system for object micromanipulation with dynamic cooperation,2000,
Behavior-based coordination of large-scale robot formations,2000,10.1109/ICMAS.2000.858476
Toward biomorphic control using custom a VLSI CPG chips,2000,
Human-robot communication by physical interaction - distributed agent control system and the learning algorithm,1999,
Behavioral models of the praying mantis as a basis for robotic behavior,2000,10.1016/S0921-8890(99)00121-9
Behavior based decision control in autonomous vehicles: A fuzzy approach using Khepera,2000,
A behavior-based intelligent control architecture with application to coordination of multiple underwater vehicles,2000,10.1109/3468.895899
